,id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,churn
288,155748,15628008,Teng,712.0,France,Female,33.0,8,136487.86,1,1,0,68815.05,1
289,136866,15792627,Reid,765.0,Spain,Female,32.0,5,84557.82,1,0,1,69039.43,0
290,120011,15812009,Smith,732.0,Spain,Female,42.0,9,0.0,1,1,0,184524.74,1
291,130400,15643819,T'ien,756.0,Spain,Male,41.0,9,0.0,2,1,1,93835.64,0
292,49212,15803840,Chidumaga,663.0,France,Male,35.0,1,75225.94,1,1,1,25951.31,0
293,59726,15681671,Folliero,687.0,France,Female,36.0,8,0.0,2,1,0,131644.41,0
294,22176,15799300,Palerma,635.0,France,Female,42.0,7,117588.22,1,1,1,183980.24,0
295,19204,15629008,Chukwudi,639.0,Germany,Male,36.0,5,102530.27,1,1,0,167087.07,1
296,76752,15728608,Iloerika,850.0,France,Male,42.0,5,80964.57,1,1,0,5669.31,1
297,3237,15762416,Nwachinemelu,553.0,Germany,Female,33.0,9,96734.71,2,1,1,166678.02,0
298,84752,15704340,Teng,556.0,France,Male,34.0,8,163757.06,1,1,1,104000.06,0
299,102752,15796910,Maclean,654.0,France,Male,43.0,9,0.0,2,1,0,55868.97,0
300,146899,15752404,Trevisani,683.0,Germany,Male,42.0,1,91622.88,1,1,1,125553.08,0
301,45843,15802030,Chialuka,684.0,Germany,Female,29.0,7,93955.3,1,1,0,164741.12,0
302,24769,15719479,Chukwuhaenye,619.0,Spain,Male,56.0,7,0.0,2,1,1,42442.21,0
303,36278,15759310,Zikoranachidimma,574.0,Germany,Male,39.0,5,122763.73,2,1,1,147055.81,0
304,134701,15766044,Yobanna,675.0,France,Female,34.0,9,0.0,1,1,0,67569.32,0
305,26825,15585835,Chukwuebuka,850.0,Germany,Male,42.0,6,118028.93,2,0,1,118028.4,0
306,63299,15694188,Hao,596.0,France,Female,34.0,9,0.0,2,1,1,173868.27,0
307,153574,15734202,Chidimma,660.0,Germany,Female,52.0,7,86891.84,1,1,0,90877.76,0
308,22568,15723671,Lucciano,744.0,France,Male,30.0,9,0.0,2,1,0,127569.8,0
309,65804,15794493,T'ien,539.0,Spain,Male,40.0,7,0.0,2,1,0,172097.4,0
310,113242,15693629,T'an,733.0,France,Female,58.0,9,121528.88,1,0,1,132872.9,0
311,88402,15592976,Ts'ai,850.0,Spain,Female,57.0,0,0.0,2,1,1,183542.12,1
312,3627,15588622,Rizzo,626.0,France,Male,37.0,6,0.0,1,1,1,83295.09,0
313,146394,15592877,Dickson,588.0,France,Female,27.0,7,0.0,2,1,1,74048.1,0
314,3066,15589320,Sagese,699.0,France,Male,29.0,8,0.0,1,1,1,76510.46,0
315,40224,15624781,Lucchese,711.0,France,Female,35.0,2,138032.15,1,1,1,151902.78,0
316,130544,15585041,Ainsworth,511.0,France,Male,33.0,7,0.0,2,1,1,158313.87,0
317,118940,15705953,Yobachukwu,721.0,Germany,Female,39.0,9,116084.32,1,1,1,81453.82,0
318,21201,15613172,Ijendu,775.0,France,Female,40.0,1,0.0,2,0,0,146937.09,0
319,107604,15784597,White,688.0,France,Male,26.0,8,0.0,2,1,0,168605.96,0
320,62409,15766776,Hs?eh,583.0,Spain,Female,31.0,7,0.0,2,1,0,106920.57,0
321,136504,15661656,Lucchese,615.0,France,Male,36.0,9,112689.95,1,1,1,59816.41,0
322,13234,15603565,Tuan,652.0,Spain,Female,42.0,3,0.0,2,1,0,109742.8,0
323,145219,15801934,Trevisano,590.0,Germany,Male,51.0,9,123763.75,1,1,1,48426.98,1
324,3776,15806901,Henderson,584.0,France,Female,39.0,3,112687.69,1,1,1,127749.61,0
325,29002,15706131,Logan,786.0,Spain,Female,37.0,9,83061.26,2,0,0,9170.54,1
326,111536,15648053,Ibeabuchi,607.0,Germany,Female,39.0,3,92877.33,2,1,1,172967.94,0
327,93273,15783029,P'eng,543.0,Spain,Male,37.0,6,0.0,2,1,0,63795.53,0
328,163039,15645517,Gorman,727.0,Spain,Female,32.0,6,0.0,2,1,1,101986.16,0
329,160253,15776743,Pendergrass,806.0,Spain,Male,38.0,10,169902.91,1,1,0,108301.58,0
330,28407,15693764,Mai,756.0,Germany,Male,52.0,0,136298.65,1,1,0,144593.3,1
331,158141,15635285,Chidozie,643.0,France,Male,39.0,8,167557.12,1,1,1,151815.76,0
332,143111,15627197,Chukwubuikem,652.0,Germany,Female,23.0,1,114715.86,1,1,1,83713.16,0
333,114071,15588933,McIntosh,582.0,Germany,Female,33.0,6,114430.18,1,1,0,140857.76,1
334,99911,15592089,Trevisano,551.0,France,Female,29.0,8,0.0,2,0,1,137842.22,0
335,163026,15793890,Smith,694.0,Spain,Female,41.0,3,0.0,1,0,1,72449.45,0
336,14978,15614813,Chigozie,696.0,France,Male,56.0,5,129717.3,1,1,1,134625.09,0
337,145387,15757577,Ugorji,628.0,France,Male,37.0,2,0.0,2,0,0,123866.43,0
338,102231,15785042,Hsiung,488.0,France,Female,31.0,3,0.0,2,0,0,124210.53,0
339,160989,15776733,Li,584.0,France,Male,46.0,5,0.0,2,1,0,143481.85,0
340,80362,15570485,Udegbunam,558.0,Spain,Male,44.0,4,0.0,1,0,0,92378.54,0
341,121240,15643826,Onwumelu,707.0,Spain,Male,38.0,5,0.0,2,1,0,180890.4,0
342,47651,15603035,Grubb,725.0,France,Female,24.0,4,0.0,2,1,0,158553.1,0
343,159228,15719017,Donaldson,653.0,France,Female,34.0,8,0.0,2,1,1,16245.25,0
344,15205,15644833,Tien,724.0,France,Male,41.0,5,151958.19,1,1,1,79919.13,0
345,25536,15634281,Ch'iu,731.0,Germany,Female,36.0,8,127515.85,1,1,0,176768.28,0
346,22110,15576094,Onwumelu,661.0,France,Male,30.0,7,0.0,2,1,1,135077.01,0
347,23681,15671330,Hsueh,611.0,France,Male,39.0,6,121151.05,1,1,0,176713.47,0
348,45937,15783883,Genovese,554.0,France,Male,26.0,5,131287.36,1,1,0,150548.5,0
349,32846,15806924,Tsao,648.0,Germany,Female,36.0,5,112615.61,1,1,1,27274.9,0
350,135343,15793901,Ch'ang,669.0,France,Male,42.0,1,0.0,2,1,1,189414.74,0
351,163623,15588560,Nwabugwu,624.0,France,Male,36.0,3,0.0,2,0,1,135078.51,0
352,24388,15751158,Manna,731.0,France,Female,46.0,8,141756.57,1,1,1,59650.48,0
353,90288,15696047,Chimezie,709.0,France,Male,35.0,9,0.0,1,1,1,13591.52,1
354,80960,15657540,Pugh,547.0,France,Male,51.0,8,131341.46,2,1,0,194144.45,0
355,107204,15613172,Kistler,706.0,France,Male,28.0,3,0.0,2,1,1,126565.84,0
356,95976,15583679,Nwachinemelu,605.0,France,Male,39.0,8,0.0,2,0,1,51587.07,0
357,7392,15625824,Kornilova,823.0,Spain,Female,30.0,2,121345.88,2,1,1,41921.75,0
358,144600,15751203,Hsia,651.0,Spain,Male,47.0,2,0.0,1,1,0,112465.07,1
359,73001,15646726,P'eng,696.0,France,Male,39.0,9,0.0,2,1,0,186489.91,0
360,68216,15751180,Lettiere,573.0,France,Female,40.0,8,0.0,2,1,0,81406.0,0
361,84631,15698321,Shubin,562.0,France,Male,26.0,6,0.0,2,0,1,121451.21,0
362,69830,15572374,Manna,574.0,France,Female,25.0,6,149961.11,1,1,1,102908.63,0
363,89323,15604544,P'eng,678.0,France,Male,40.0,2,0.0,2,1,0,187800.59,0
364,137073,15746594,Wu,746.0,France,Male,32.0,7,0.0,2,1,1,119882.7,0
365,7414,15644882,Watson,557.0,Germany,Female,36.0,9,78249.53,1,1,0,136934.91,0
366,110919,15622750,Ch'en,561.0,France,Male,29.0,5,141535.52,1,1,0,133086.45,0
367,121673,15739223,Ndubueze,714.0,Germany,Female,30.0,3,102532.09,2,1,1,179821.71,0
368,107647,15589320,Hs?,713.0,France,Male,42.0,10,0.0,2,1,0,136985.38,0
369,74818,15584967,Lucchese,586.0,Germany,Male,39.0,1,112889.91,1,1,0,162961.79,0
370,103728,15758606,Yamamoto,738.0,France,Male,37.0,4,0.0,1,0,1,55725.04,0
371,38128,15671590,Ts'ui,687.0,Germany,Male,35.0,7,129745.1,1,0,0,173586.63,0
372,112603,15726186,Genovese,639.0,Spain,Male,35.0,6,133463.1,2,1,0,97983.44,0
373,40082,15714750,Northey,690.0,Germany,Female,42.0,3,92578.14,3,1,0,70810.6,1
374,78346,15643042,Lynch,759.0,France,Female,56.0,8,112670.48,1,0,1,91565.25,0
375,121046,15733602,Zito,687.0,Germany,Male,27.0,2,181838.59,2,0,0,121260.06,0
376,68521,15794278,Padovano,684.0,France,Male,23.0,1,0.0,2,1,1,101371.72,0
377,89609,15813444,Ozerova,694.0,Germany,Male,29.0,3,146433.6,2,1,1,100183.67,0
378,29526,15771543,Chu,648.0,France,Female,45.0,3,166522.78,1,1,0,178341.33,0
379,51304,15769596,Hsieh,684.0,Germany,Male,36.0,6,129205.0,2,1,0,144729.36,0
380,19570,15793882,Yeh,562.0,France,Male,51.0,3,0.0,1,1,0,140810.97,1
381,100907,15697510,Tien,667.0,France,Female,51.0,0,0.0,1,1,0,109688.82,1
382,98590,15812210,Yashina,497.0,Germany,Male,32.0,8,111537.23,1,1,1,9497.99,0
383,116544,15794849,Folliero,687.0,France,Female,37.0,2,0.0,1,1,0,131804.38,0
384,42148,15768682,Amies,640.0,Spain,Male,36.0,3,0.0,1,1,1,105997.25,0
385,128153,15664547,Rizzo,604.0,Germany,Male,41.0,3,91562.79,1,1,0,60906.62,0
386,148757,15636353,Onyemauchechukwu,586.0,Spain,Male,43.0,7,0.0,2,0,0,122925.5,0
387,160848,15662494,Yobachi,778.0,France,Male,31.0,9,0.0,2,1,0,139947.17,0
388,160021,15798854,Ch'en,581.0,Germany,Male,33.0,7,133784.8,1,0,1,35321.63,0
389,148035,15812272,Rose,685.0,France,Female,39.0,5,0.0,2,1,1,136398.9,0
390,100894,15715295,Linger,719.0,France,Female,39.0,3,0.0,2,0,1,50390.98,0
391,74218,15595588,P'eng,637.0,Germany,Female,46.0,2,93822.43,1,1,1,154958.2,1
392,143656,15793890,Reid,756.0,France,Female,33.0,1,0.0,2,1,1,174431.01,0
393,111670,15583857,Ch'iu,685.0,Germany,Female,64.0,4,127269.75,1,0,0,87412.24,1
394,143628,15659807,Nwachinemelu,657.0,France,Male,46.0,8,0.0,1,1,1,66463.62,0
395,132386,15709511,Onyeorulu,627.0,Germany,Female,67.0,9,113674.45,1,1,1,142566.01,0
396,156402,15718106,T'ien,593.0,France,Male,45.0,6,0.0,2,1,0,197283.2,0
397,64539,15691893,Zetticci,578.0,France,Female,31.0,4,0.0,2,0,0,73082.91,0
398,24564,15698532,Olisaemeka,716.0,France,Female,47.0,5,0.0,1,1,0,167983.52,1
399,151111,15794874,Ts'ao,645.0,France,Male,33.0,5,0.0,2,1,0,181945.52,0
400,71313,15703820,Fanucci,595.0,Spain,Male,44.0,10,153345.85,1,0,0,172450.17,0
401,149039,15717286,Sal,675.0,Spain,Female,40.0,7,79035.95,1,1,0,142783.98,0
402,4539,15656592,Onyekachi,686.0,France,Female,36.0,0,135827.5,1,1,0,70548.48,0
403,154260,15585865,Tung,461.0,Germany,Male,28.0,1,91060.97,2,1,1,169303.59,0
404,7946,15620832,Dean,723.0,France,Female,34.0,0,0.0,2,1,1,61290.99,0
405,91140,15595160,Nucci,720.0,France,Male,35.0,2,134954.59,1,1,0,144584.29,0
406,67668,15620505,Chiemenam,565.0,Germany,Female,41.0,1,102282.61,1,1,0,179365.9,1
407,120405,15629133,Black,739.0,France,Male,27.0,9,0.0,2,1,0,126838.7,0
408,118869,15809800,Eluemuno,679.0,France,Male,32.0,4,0.0,2,1,1,79577.9,0
409,149538,15586680,Kudryashova,745.0,France,Male,34.0,5,0.0,3,0,0,106663.51,1
410,92759,15601184,Abramovich,579.0,Spain,Male,39.0,3,0.0,2,1,1,155248.62,0
411,73142,15651352,Pisano,521.0,France,Male,38.0,1,0.0,1,0,1,113957.82,0
412,79142,15734886,Mazzi,686.0,France,Female,41.0,2,123971.51,2,1,0,147794.63,0
413,139559,15752841,Manna,463.0,Spain,Male,38.0,7,119787.76,2,1,1,96660.76,0
414,87686,15798605,Tien,686.0,Spain,Male,49.0,1,66582.81,1,1,1,79189.4,0
415,131831,15696859,Smith,463.0,France,Male,32.0,4,0.0,2,0,0,123535.05,0
416,157502,15623143,Lung,721.0,France,Female,43.0,9,0.0,1,1,0,183147.17,0
417,20876,15706869,McLean,619.0,France,Male,50.0,2,0.0,2,1,1,170968.98,0
418,130107,15772262,Kao,604.0,Germany,Female,42.0,4,130554.51,1,0,1,91415.76,1
419,149032,15667932,Pirozzi,718.0,France,Male,37.0,7,0.0,2,0,0,53817.73,0
420,73234,15769915,Charlton,648.0,Spain,Female,20.0,0,133313.34,1,1,1,3965.69,0
421,162870,15658946,Onyemauchechukwu,600.0,France,Male,22.0,6,0.0,2,1,0,82887.99,0
422,79412,15751084,Mancini,632.0,Spain,Male,28.0,6,0.0,2,1,1,29135.89,0
423,1112,15803633,T'ien,642.0,France,Female,46.0,1,0.0,2,0,0,82106.19,0
424,77683,15756871,Capon,512.0,Spain,Male,39.0,3,0.0,2,0,1,134878.19,0
425,158861,15672437,Buccho,742.0,France,Male,72.0,1,160541.0,2,1,1,142223.94,0
426,134249,15748691,Nickson,739.0,France,Male,40.0,0,0.0,2,1,0,167749.54,0
427,55251,15757537,McNeil,609.0,France,Male,39.0,10,0.0,2,1,1,28269.86,0
428,10712,15617301,Mikkelsen,774.0,France,Male,47.0,10,95671.75,2,1,1,106564.88,1
429,8236,15638272,Tsou,699.0,Spain,Male,34.0,7,0.0,1,1,0,25338.24,0
430,140406,15576077,Hs?,659.0,France,Female,24.0,7,0.0,2,1,0,76510.46,0
431,108421,15683892,Fraser,694.0,Germany,Female,40.0,3,102395.79,1,1,0,119368.99,0
432,33029,15626147,Uvarova,687.0,Spain,Female,35.0,4,0.0,1,0,0,182055.22,0
433,98920,15764284,Iweobiegbulam,638.0,France,Male,43.0,9,0.0,2,0,0,138537.29,1
434,16383,15793890,Harriman,723.0,Spain,Female,59.0,4,0.0,2,1,1,163365.85,0
435,74006,15574237,Hoolan,694.0,France,Male,31.0,2,0.0,2,1,0,123866.43,0
436,127064,15786042,Sung,728.0,Germany,Female,44.0,6,185932.18,1,0,0,65466.93,1
437,107706,15749019,K'ung,697.0,France,Female,47.0,9,0.0,1,1,0,169386.45,1
438,30760,15747762,Chigozie,609.0,France,Male,32.0,2,118520.41,1,0,0,3815.48,1
439,123989,15640260,Okorie,691.0,Germany,Female,32.0,9,131081.66,2,1,1,69428.79,0
440,96426,15666884,Su,508.0,Spain,Male,41.0,5,82161.7,4,0,0,187776.49,1
441,153924,15570970,Barese,689.0,France,Female,27.0,7,0.0,2,1,1,122134.56,0
442,136373,15578855,Chinagorom,757.0,France,Male,33.0,7,103739.27,1,1,0,147538.75,1
443,86582,15603665,Clements,685.0,Spain,Female,32.0,0,0.0,1,0,0,108886.39,0
444,123192,15645355,Macleod,677.0,Germany,Male,60.0,9,88084.13,1,1,0,15467.98,0
445,29480,15571476,Nkemakolam,705.0,Germany,Female,28.0,2,132436.46,1,1,1,83090.09,0
446,143660,15756637,Nwankwo,667.0,France,Male,38.0,3,0.0,2,1,1,43817.33,0
447,141904,15635143,Bellucci,573.0,France,Male,38.0,2,0.0,2,0,1,147715.83,0
448,104286,15732644,Dyer,632.0,Germany,Female,33.0,5,144852.06,1,1,1,38570.13,0
449,1954,15662294,Bennett,710.0,France,Male,28.0,8,118327.17,2,1,1,192928.82,0
450,27758,15705865,K?,648.0,France,Male,31.0,6,0.0,1,0,0,159132.74,0
451,159724,15588419,Johnston,651.0,Germany,Male,34.0,9,148962.46,1,1,1,66389.43,0
452,156842,15736250,Piccio,613.0,Spain,Male,37.0,9,0.0,2,1,1,6947.09,0
453,4818,15773322,Genovesi,603.0,France,Female,40.0,2,0.0,1,1,0,75848.24,1
454,70165,15601796,Chizuoke,645.0,Spain,Male,33.0,1,0.0,1,1,1,193441.23,0
455,43323,15743615,Trevisani,591.0,France,Female,44.0,1,0.0,2,1,0,166476.48,1
456,104116,15656522,Lo,659.0,France,Male,38.0,9,141359.78,1,1,0,86330.49,0
457,1079,15807008,Milne,591.0,France,Male,37.0,3,134249.7,1,0,0,86424.57,0
458,16919,15654409,Hsia,662.0,Spain,Female,35.0,6,0.0,2,1,1,163331.65,0
459,79021,15747358,Ts'ao,543.0,Spain,Female,47.0,8,0.0,2,1,1,151240.22,0
460,38778,15723320,Smith,582.0,France,Female,36.0,8,0.0,2,1,0,100727.68,0
461,2545,15693764,Onyeorulu,632.0,France,Female,31.0,0,0.0,2,1,0,60920.03,0
462,50542,15633835,Scott,611.0,France,Female,26.0,7,80542.81,1,1,1,141023.01,0
463,56742,15711378,Willis,677.0,Spain,Male,38.0,4,0.0,2,0,0,187800.63,0
464,115085,15633574,Montes,719.0,France,Male,40.0,5,167545.32,2,1,1,128246.81,0
465,87683,15602497,Martin,850.0,Germany,Male,48.0,6,133432.59,3,0,0,73669.94,1
466,98608,15643496,T'ien,663.0,France,Male,36.0,5,0.0,2,1,1,43852.36,0
467,14005,15788189,Chia,627.0,Germany,Male,32.0,2,127258.73,2,1,0,172782.69,0
468,46031,15567834,Y?an,718.0,France,Male,39.0,5,0.0,2,0,1,72987.61,0
469,144012,15594594,Shih,635.0,Spain,Female,50.0,5,0.0,1,1,1,63615.43,1
470,94032,15584967,Chiganu,730.0,France,Male,39.0,3,61297.05,2,1,0,72402.0,0
471,18498,15604044,Iadanza,614.0,France,Male,33.0,3,99745.95,1,0,0,113483.96,0
472,69040,15577657,Yermakova,684.0,Spain,Male,30.0,6,142704.59,1,1,1,137963.85,1
473,37466,15743192,Su,705.0,France,Female,44.0,1,0.0,1,1,0,131097.9,1
474,55548,15588948,Yefremova,710.0,Germany,Male,42.0,2,141786.11,2,1,0,173486.45,0
475,147150,15694517,Chu,478.0,Spain,Female,39.0,2,0.0,2,0,0,73329.7,0
476,161218,15793883,Lo Duca,728.0,Germany,Male,35.0,2,123601.56,2,1,1,103570.8,0
477,117852,15704168,Ting,568.0,Germany,Male,38.0,8,127475.24,1,0,0,60775.76,0
478,164037,15766776,Sal,588.0,France,Male,41.0,1,0.0,1,1,1,188274.6,0
479,126861,15759737,Lo Duca,622.0,France,Male,45.0,0,0.0,2,1,1,51620.82,0
480,115749,15694819,Onyemauchechukwu,756.0,Spain,Female,47.0,2,0.0,2,1,1,131300.96,0
481,145522,15594436,Mazzanti,682.0,France,Female,33.0,4,124067.32,2,0,0,96833.0,0
482,125769,15763418,Fanucci,682.0,Germany,Male,40.0,9,119024.75,2,1,0,142515.85,0
483,53146,15693199,Shao,759.0,France,Female,38.0,8,0.0,1,1,1,191557.1,0
484,1796,15592386,Onwumelu,692.0,France,Male,31.0,7,0.0,2,1,0,121747.96,0
485,129760,15616451,Genovese,653.0,France,Female,47.0,6,128252.66,1,1,1,168053.4,1
486,142512,15771383,Yobanna,644.0,France,Male,42.0,6,163714.07,1,0,1,95963.24,0
487,56923,15703037,Edwards,618.0,France,Male,37.0,8,0.0,2,1,1,152872.39,0
488,69149,15679075,Onyemere,701.0,France,Male,32.0,7,107798.85,1,1,0,16966.73,0
489,78180,15804771,Crawford,636.0,Spain,Male,39.0,10,0.0,2,0,1,170886.01,0
490,155290,15652084,Boni,654.0,France,Male,37.0,3,109570.21,1,1,1,166324.79,0
491,162086,15583692,McElhone,685.0,Spain,Male,37.0,3,0.0,1,1,0,89891.4,0
492,34412,15806360,Tien,669.0,Germany,Male,30.0,9,124586.47,2,1,0,177783.07,0
493,151978,15800784,Genovese,554.0,France,Female,21.0,3,0.0,2,1,1,85584.65,0
494,89097,15719991,Korovina,712.0,Spain,Female,28.0,4,154733.97,1,1,1,80259.67,0
495,92643,15614757,Cremonesi,648.0,Spain,Female,42.0,1,57530.08,1,1,0,103604.28,1
496,23856,15618446,Ch'ang,732.0,Germany,Female,53.0,3,122324.24,1,0,0,156036.92,1
497,142988,15813876,Chinomso,732.0,Spain,Male,34.0,1,0.0,1,0,1,94875.84,0
498,114570,15569410,Trevisano,696.0,Germany,Male,25.0,9,130809.77,2,1,1,121763.11,0
499,124798,15656537,Lo Duca,593.0,Germany,Male,34.0,5,145843.33,1,1,0,120107.5,0
500,97395,15612494,Nwachukwu,614.0,Spain,Male,29.0,8,0.0,2,1,1,151315.56,0
501,12371,15598586,Shaw,680.0,France,Male,28.0,10,113292.17,2,1,1,122639.73,0
502,92687,15803456,Yen,628.0,Spain,Male,40.0,9,0.0,1,0,0,151645.96,1
503,105106,15593476,Tuan,792.0,France,Female,37.0,6,0.0,1,1,0,181177.9,1
504,105466,15694821,Yen,649.0,Germany,Male,43.0,4,148962.76,2,1,1,173878.87,0
505,71821,15656300,Fiorentino,707.0,Spain,Female,32.0,9,0.0,2,1,0,73343.07,0
506,39238,15700601,Rowntree,471.0,Spain,Female,34.0,5,0.0,1,1,0,96858.88,0
507,129997,15634310,Ko,509.0,France,Male,24.0,6,0.0,2,1,0,180598.86,0
508,67479,15713483,T'ien,633.0,Germany,Male,40.0,6,117731.79,2,1,1,138536.09,0
509,9992,15680370,DeRose,492.0,France,Male,39.0,7,0.0,2,1,0,71323.23,0
510,68289,15646563,Okagbue,850.0,France,Male,38.0,5,0.0,2,1,1,178373.43,0
511,25543,15763431,Echezonachukwu,655.0,France,Female,42.0,1,82231.51,1,1,0,93249.26,1
512,122194,15684921,Gilbert,627.0,Germany,Male,46.0,4,143744.77,3,0,0,26022.37,1
513,64267,15794414,Forbes,667.0,Spain,Female,46.0,6,0.0,2,1,1,51424.29,0
514,66334,15656471,Trevisan,687.0,Spain,Female,37.0,3,0.0,2,1,0,138526.96,0
515,69752,15691624,Lu,605.0,Spain,Male,37.0,9,0.0,2,1,0,63562.98,0
516,135799,15764491,Chigbogu,554.0,Germany,Male,35.0,4,115897.73,1,1,1,167032.49,1
517,47070,15606841,Nwankwo,691.0,France,Male,38.0,10,0.0,2,1,1,142956.48,0
518,78972,15682890,She,601.0,Germany,Female,37.0,4,108269.37,2,1,0,133653.38,0
519,75396,15676985,Lucciano,750.0,France,Female,40.0,2,0.0,2,1,1,82978.51,0
520,126449,15668830,Lai,648.0,Germany,Female,22.0,2,139180.97,2,1,1,156774.02,0
521,163409,15640059,Yermolayev,745.0,France,Male,38.0,1,130627.47,1,0,1,168854.98,0
522,79177,15718454,Ch'eng,464.0,Spain,Female,33.0,3,0.0,2,1,0,75574.48,0
523,131867,15641110,Abron,708.0,France,Male,41.0,1,0.0,1,1,0,128400.62,0
524,67895,15723858,T'ien,770.0,France,Male,33.0,10,0.0,1,1,0,127563.15,1
525,147857,15686983,Ndubueze,586.0,France,Male,33.0,5,0.0,2,1,1,178235.37,0
526,81712,15728605,Onwudiwe,584.0,France,Male,37.0,5,132876.23,1,0,1,79957.95,1
527,62714,15650313,Nwankwo,691.0,France,Male,35.0,4,185966.69,1,1,0,96864.41,0
528,127583,15588944,Maughan,730.0,France,Female,33.0,9,0.0,2,1,0,116081.93,0
529,56596,15812720,Hooker,807.0,Germany,Male,29.0,10,130110.45,2,0,0,172097.4,0
530,67960,15638751,Doyne,762.0,France,Female,43.0,5,134204.67,1,0,0,139971.01,0
531,156844,15596971,Pinto,537.0,Germany,Male,33.0,2,162442.35,1,1,1,113868.4,0
532,138748,15802570,Lai,687.0,Spain,Male,35.0,1,142703.4,1,1,1,86920.09,0
533,10562,15659399,Hughes,600.0,Germany,Female,50.0,5,143734.01,2,1,1,175043.69,0
534,43525,15612455,Hughes,571.0,Spain,Female,42.0,9,0.0,2,1,0,101371.72,0
535,77748,15703763,Hsueh,561.0,Spain,Female,50.0,5,0.0,1,1,0,117045.88,0
536,21642,15615477,Ignatyeva,529.0,Spain,Female,42.0,10,0.0,1,0,1,161571.79,1
537,149013,15785183,Chukwuebuka,596.0,Spain,Female,29.0,2,0.0,2,1,1,1591.19,0
538,25978,15691150,Shih,699.0,France,Male,32.0,4,110559.46,1,1,1,127429.56,0
539,17803,15574072,Ch'in,573.0,France,Male,32.0,6,76595.64,1,0,1,84532.49,0
540,64982,15809320,McElhone,845.0,Spain,Female,52.0,0,0.0,2,1,0,31726.76,0
541,26052,15764409,Kambinachi,695.0,Germany,Male,53.0,6,141604.76,1,1,1,52301.15,0
542,22689,15770041,Ch'in,694.0,Germany,Male,43.0,2,132570.21,1,1,0,87941.9,1
543,66045,15592914,Fang,732.0,France,Male,31.0,9,0.0,2,1,1,48849.89,0
544,97420,15598510,Palerma,480.0,France,Male,35.0,2,0.0,2,1,1,197984.58,0
545,45758,15611191,Chukwuemeka,779.0,Spain,Female,28.0,5,0.0,2,0,0,126561.07,0
546,151929,15806526,Shih,756.0,France,Male,35.0,9,0.0,1,1,1,170968.44,0
547,128282,15789955,Ch'iu,714.0,France,Male,36.0,1,121537.71,1,1,1,114020.03,0
548,76423,15612095,Aitken,696.0,France,Female,29.0,9,100781.5,2,1,1,109891.83,0
549,7485,15630402,Lucchesi,850.0,France,Male,21.0,2,0.0,2,1,1,110718.17,0
550,24174,15632670,Yudina,634.0,France,Female,32.0,10,0.0,2,1,1,184560.68,0
551,122458,15789819,Milano,667.0,France,Female,60.0,1,0.0,2,1,1,62700.96,1
552,124491,15576065,Onwuamaeze,745.0,France,Male,36.0,9,0.0,2,1,1,48233.91,0
553,117048,15670866,Chiu,712.0,France,Female,27.0,4,0.0,2,0,0,27274.6,0
554,146981,15653404,Ku,850.0,Germany,Female,36.0,4,127305.5,2,1,0,175743.92,1
555,133161,15604532,Trevisani,669.0,Germany,Female,56.0,3,146853.93,1,0,1,17095.78,0
556,113514,15753840,Brown,466.0,France,Female,36.0,7,0.0,2,1,0,132861.9,0
557,48037,15758510,Frolova,729.0,Spain,Male,26.0,6,0.0,2,0,0,152491.22,0
558,1502,15703639,Ma,683.0,France,Male,37.0,2,0.0,2,1,0,172531.01,0
559,135270,15702464,Ross,649.0,France,Female,34.0,4,0.0,2,0,0,139463.57,0
560,120394,15700656,Chien,679.0,Germany,Female,33.0,5,133901.59,2,1,0,62700.27,0
561,60125,15798975,H?,545.0,France,Male,33.0,7,139825.34,1,1,0,126494.82,0
562,121754,15771530,Ch'iu,579.0,France,Female,29.0,1,104960.02,1,1,1,56767.97,0
563,121892,15726088,Yevseyev,531.0,Spain,Female,34.0,1,0.0,2,0,0,163534.24,0
564,32114,15690796,Palerma,596.0,France,Male,39.0,8,0.0,2,1,1,96652.43,0
565,28000,15663312,Brown,637.0,Germany,Female,32.0,8,143500.82,1,1,1,130827.88,0
566,138697,15694518,Yermakova,768.0,France,Male,52.0,0,103769.28,2,1,0,116085.2,1
567,15790,15595071,Yevseyev,549.0,France,Female,41.0,7,0.0,1,1,0,125920.54,1
568,90386,15730579,Pinto,648.0,Spain,Male,62.0,1,165896.0,1,1,0,187811.71,1
569,41149,15638487,Mazzanti,516.0,France,Female,38.0,5,0.0,1,1,0,132749.56,0
570,150434,15792670,Udegbulam,745.0,France,Male,43.0,8,0.0,3,0,0,125979.54,1
571,126717,15669947,T'ien,753.0,France,Male,44.0,6,142645.64,1,1,0,95858.23,0
572,129817,15737173,Kao,661.0,France,Male,28.0,6,0.0,2,1,0,175314.87,0
573,53011,15760550,Lettiere,720.0,France,Female,31.0,3,123783.91,1,1,1,142963.29,0
574,148721,15665760,P'eng,687.0,France,Male,40.0,8,0.0,2,1,1,87412.48,0
575,45488,15731463,Kaeppel,718.0,France,Female,39.0,7,0.0,2,1,1,93820.49,0
576,85102,15713094,Siciliani,633.0,France,Female,33.0,7,0.0,2,1,1,100408.31,1
577,31301,15743976,Maclean,633.0,France,Male,34.0,7,0.0,1,1,1,115950.48,0
